payment_id,ride_id,amount,payment_mode,payment_status,transaction_id,timestamp,wallet_used,cashback_applied
PAY0023206,RID0026003,66.87,Debit Card,Failed,TXN785360483517,2025-03-22 16:00:49,0,
PAY0023207,RID0026004,114.44,Credit Card,Success,TXN409547948283,2025-05-17 11:31:41,0,
PAY0023208,RID0026005,13.72,Cash,Failed,,2024-07-12 04:17:14,0,
PAY0023209,RID0026006,24.12,Cash,Failed,,2024-12-04 06:34:46,0,
PAY0023210,RID0026007,19.8,Wallet,Success,TXN576683204209,2026-03-08 08:17:22,1,0.94
PAY0023211,RID0026008,108.29,Wallet,Failed,TXN306297920345,2026-01-24 08:14:04,1,
PAY0023212,RID0026009,63.54,Wallet,Failed,TXN441585984171,2026-04-18 06:20:29,1,
PAY0023213,RID0026010,54.18,UPI,Success,TXN800074171035,2026-03-21 05:15:50,0,
PAY0023214,RID0026011,41.16,Wallet,Success,TXN168000108821,2024-02-02 08:33:27,1,
PAY0023215,RID0026012,0.86,Debit Card,Failed,TXN123458615008,2026-03-07 22:34:39,0,
PAY0023216,RID0026013,300.67,UPI,Success,TXN404532053280,2024-10-19 06:08:55,0,
PAY0023217,RID0026014,89.66,UPI,Success,TXN640976073419,2025-08-29 12:16:04,0,
PAY0023218,RID0026015,62.12,Cash,Failed,,2026-04-15 13:32:49,0,
PAY0023219,RID0026016,109.3,Cash,Failed,,2025-02-22 23:32:39,0,
PAY0023220,RID0026017,57.26,Debit Card,Success,TXN177713854544,2025-08-30 22:39:00,0,
PAY0023221,RID0026018,92.36,Wallet,Success,TXN458941440207,2025-01-27 00:39:46,1,
PAY0023222,RID0026019,205.96,UPI,Success,TXN276846871946,2024-03-25 05:56:29,0,8.87
PAY0023223,RID0026020,105.52,Wallet,Refunded,TXN850696549674,2025-03-05 17:10:03,1,
PAY0023224,RID0026021,116.52,Credit Card,Success,TXN722434692436,2025-12-02 14:14:29,0,
PAY0023225,RID0026022,17.36,Cash,Failed,,2024-09-03 19:06:12,0,
PAY0023226,RID0026023,218.52,Credit Card,Success,TXN585171136295,2025-06-15 17:26:23,0,8.13
PAY0023227,RID0026024,84.82,Wallet,Success,TXN770855779224,2025-10-20 20:20:00,1,
PAY0023228,RID0026025,72.93,Cash,Success,,2026-03-13 11:28:28,0,
PAY0023229,RID0026026,77.76,Wallet,Refunded,TXN915049104361,2025-04-05 05:37:31,1,
PAY0023230,RID0026027,273.96,Cash,Failed,,2025-11-13 22:58:38,0,
PAY0023231,RID0026028,176.76,Cash,Success,,2024-10-24 16:06:58,0,
PAY0023232,RID0026029,166.75,Debit Card,Success,TXN681963793691,2025-05-03 21:13:38,0,
PAY0023233,RID0026030,74.16,Cash,Failed,,2024-02-04 19:40:57,0,
PAY0023234,RID0026032,80.64,Credit Card,Success,TXN663660070372,2025-10-12 21:04:25,0,4.2
PAY0023235,RID0026033,48.92,Wallet,Success,TXN863928155860,2025-05-23 02:09:28,1,4.1
PAY0023236,RID0026035,58.95,Cash,Success,,2025-05-06 08:38:46,0,
PAY0023237,RID0026036,48.53,Wallet,Success,TXN380851474713,2025-04-15 22:21:41,1,
PAY0023238,RID0026037,170.12,Debit Card,Success,TXN773596717579,2024-04-30 09:56:15,0,3.9
PAY0023239,RID0026038,48.12,Credit Card,Success,TXN313254013547,2025-07-24 21:35:55,0,0.98
PAY0023240,RID0026039,98.7,Wallet,Refunded,TXN645680264279,2025-04-24 13:37:52,1,
PAY0023241,RID0026040,56.45,Debit Card,Success,TXN170950618860,2025-05-04 03:55:13,0,
PAY0023242,RID0026042,50.58,Debit Card,Success,TXN939948210814,2024-08-16 10:35:12,0,
PAY0023243,RID0026043,43.76,Wallet,Refunded,TXN781992956436,2024-08-09 11:49:04,1,
PAY0023244,RID0026044,52.84,Wallet,Success,TXN949209436075,2025-08-10 00:26:47,1,
PAY0023245,RID0026045,158.0,Cash,Refunded,,2025-09-08 09:54:13,0,
PAY0023246,RID0026046,51.32,Cash,Success,,2024-01-12 23:14:34,0,
PAY0023247,RID0026048,42.34,UPI,Failed,TXN952992229876,2025-01-12 10:14:37,0,
PAY0023248,RID0026049,85.64,Cash,Failed,,2024-11-21 04:25:05,0,
PAY0023249,RID0026050,100.62,Credit Card,Success,TXN909631594914,2024-03-08 16:57:31,0,
PAY0023250,RID0026051,43.92,UPI,Success,TXN678839971174,2024-06-12 19:14:04,0,
PAY0023251,RID0026052,179.28,Wallet,Success,TXN205001233817,2025-01-30 22:44:23,1,
PAY0023252,RID0026053,112.2,Debit Card,Success,TXN704693932101,2024-07-12 10:58:19,0,
PAY0023253,RID0026054,42.6,Debit Card,Success,TXN809954344735,2024-09-17 06:19:29,0,
PAY0023254,RID0026055,2.3,Credit Card,Failed,TXN882362146435,2025-11-30 20:55:37,0,
PAY0023255,RID0026057,111.12,Debit Card,Success,TXN290277883634,2025-08-01 10:30:14,0,
PAY0023256,RID0026058,52.08,Wallet,Success,TXN705437465273,2024-02-02 04:32:22,1,
PAY0023257,RID0026059,145.48,Cash,Success,,2025-08-08 06:20:41,0,
PAY0023258,RID0026060,37.28,Debit Card,Success,TXN156082099202,2026-05-17 04:29:25,0,
PAY0023259,RID0026061,33.42,UPI,Refunded,TXN339957545150,2025-09-14 21:21:50,0,
PAY0023260,RID0026062,104.76,Wallet,Failed,TXN813125896850,2024-05-31 13:31:59,1,
PAY0023261,RID0026063,136.2,Debit Card,Success,TXN454879433587,2024-12-31 14:18:54,0,13.19
PAY0023262,RID0026064,44.16,Debit Card,Success,TXN229842639135,2026-03-26 03:29:14,0,
PAY0023263,RID0026066,96.2,UPI,Failed,TXN705471487656,2026-03-26 01:12:07,0,
PAY0023264,RID0026067,69.0,Credit Card,Success,TXN861550618236,2024-01-13 00:16:17,0,
PAY0023265,RID0026069,69.95,Wallet,Success,TXN109216260296,2026-03-19 00:35:10,1,
PAY0023266,RID0026070,87.19,Cash,Success,,2024-01-12 00:24:42,0,
PAY0023267,RID0026071,29.54,UPI,Failed,TXN299256378080,2025-04-17 01:01:30,0,
PAY0023268,RID0026072,67.74,Wallet,Success,TXN969136170955,2024-06-20 04:15:01,1,
PAY0023269,RID0026073,265.54,UPI,Refunded,TXN910232792180,2025-06-23 13:27:19,0,
PAY0023270,RID0026074,19.8,Cash,Success,,2026-04-28 16:52:59,0,
PAY0023271,RID0026075,69.12,Credit Card,Success,TXN135446560226,2024-03-10 01:29:50,0,
PAY0023272,RID0026077,66.6,Debit Card,Success,TXN922433616906,2025-10-06 18:54:02,0,
PAY0023273,RID0026078,48.72,Credit Card,Success,TXN256771192745,2026-04-08 11:56:30,0,
PAY0023274,RID0026079,39.62,Credit Card,Success,TXN664389651557,2025-07-03 11:15:45,0,
PAY0023275,RID0026080,76.0,Credit Card,Refunded,TXN431928001246,2026-04-09 05:31:31,0,
PAY0023276,RID0026081,127.08,Credit Card,Failed,TXN323885044305,2025-08-18 11:46:25,0,
PAY0023277,RID0026082,102.17,Debit Card,Success,TXN682614901239,2025-08-20 08:21:59,0,8.3
PAY0023278,RID0026083,138.72,Debit Card,Success,TXN627199034158,2024-02-11 03:39:14,0,
PAY0023279,RID0026085,44.22,Wallet,Failed,TXN123022538407,2025-06-01 09:23:21,1,
PAY0023280,RID0026086,62.04,UPI,Success,TXN728289495645,2026-02-17 16:29:19,0,1.43
PAY0023281,RID0026087,79.4,UPI,Success,TXN439091558824,2024-03-17 06:28:35,0,
PAY0023282,RID0026088,52.29,Wallet,Refunded,TXN102846680192,2024-01-21 11:37:53,1,
PAY0023283,RID0026090,82.44,Wallet,Refunded,TXN235378779515,2024-10-27 02:10:26,1,
PAY0023284,RID0026092,11.5,UPI,Success,TXN669635543487,2024-02-10 01:50:22,0,
PAY0023285,RID0026093,67.68,UPI,Success,TXN230177229495,2024-06-06 17:53:18,0,
PAY0023286,RID0026094,91.8,UPI,Success,TXN662561398032,2024-11-06 23:43:38,0,
PAY0023287,RID0026095,41.94,UPI,Success,TXN627111482341,2025-05-24 04:44:41,0,
PAY0023288,RID0026096,62.39,Debit Card,Refunded,TXN185556694683,2024-04-09 20:58:42,0,
PAY0023289,RID0026097,100.82,Wallet,Refunded,TXN991827568480,2026-01-05 08:10:34,1,
PAY0023290,RID0026099,26.76,Cash,Success,,2024-01-15 05:41:28,0,
PAY0023291,RID0026100,36.6,Debit Card,Success,TXN385183712203,2024-01-29 07:05:45,0,
PAY0023292,RID0026102,98.16,Debit Card,Failed,TXN908523587962,2024-07-21 07:11:33,0,
PAY0023293,RID0026103,18.06,Credit Card,Success,TXN595474329483,2025-05-01 01:05:13,0,
PAY0023294,RID0026104,113.62,Wallet,Success,TXN115378321384,2024-09-14 21:44:08,1,
PAY0023295,RID0026105,147.24,Wallet,Failed,TXN154342484797,2026-03-09 07:53:58,1,
PAY0023296,RID0026106,77.96,Credit Card,Success,TXN786503581109,2025-11-21 13:31:08,0,
PAY0023297,RID0026107,23.76,UPI,Failed,TXN339627580692,2025-05-10 03:24:42,0,
PAY0023298,RID0026108,143.4,Credit Card,Success,TXN285935553677,2026-02-26 18:29:44,0,9.27
PAY0023299,RID0026109,5.04,UPI,Failed,TXN982452553459,2025-05-01 00:36:48,0,
PAY0023300,RID0026110,59.4,Debit Card,Success,TXN620577226854,2024-07-30 09:48:49,0,
PAY0023301,RID0026111,84.72,Wallet,Refunded,TXN904891597495,2026-03-16 07:29:21,1,
PAY0023302,RID0026112,197.82,Cash,Refunded,,2026-02-21 18:44:17,0,
PAY0023303,RID0026113,98.28,Credit Card,Failed,TXN564219183260,2026-03-16 16:00:19,0,
PAY0023304,RID0026115,79.95,Debit Card,Success,TXN852767666315,2024-07-11 22:26:00,0,
PAY0023305,RID0026116,135.84,Credit Card,Success,TXN882068225999,2025-05-04 05:25:02,0,
PAY0023306,RID0026117,23.93,Credit Card,Success,TXN698230063826,2026-02-16 19:21:58,0,
PAY0023307,RID0026118,77.28,Wallet,Refunded,TXN667177947453,2025-04-06 01:15:25,1,
PAY0023308,RID0026119,57.8,Wallet,Success,TXN290743567776,2024-04-22 02:52:55,1,
PAY0023309,RID0026120,58.68,Wallet,Success,TXN753014439090,2024-10-29 20:52:48,1,2.8
PAY0023310,RID0026121,57.08,UPI,Success,TXN302481769572,2024-05-05 00:33:34,0,
PAY0023311,RID0026122,21.58,Debit Card,Success,TXN850620519143,2024-02-20 03:43:02,0,0.97
PAY0023312,RID0026123,12.4,Cash,Success,,2025-05-03 20:54:43,0,
PAY0023313,RID0026124,126.6,Credit Card,Success,TXN241975982592,2026-01-17 05:26:56,0,
PAY0023314,RID0026125,100.8,UPI,Failed,TXN902025247742,2024-02-28 20:54:03,0,
PAY0023315,RID0026126,115.26,Debit Card,Refunded,TXN688593273579,2026-01-09 07:34:44,0,
PAY0023316,RID0026127,128.64,UPI,Success,TXN939349602214,2026-05-01 13:58:33,0,
PAY0023317,RID0026128,60.77,UPI,Success,TXN543377486212,2026-02-12 09:40:15,0,
PAY0023318,RID0026129,49.8,Wallet,Success,TXN852154597622,2026-01-13 03:29:44,1,
PAY0023319,RID0026130,115.67,Wallet,Failed,TXN720537790731,2024-10-22 13:21:38,1,
PAY0023320,RID0026132,93.32,Wallet,Success,TXN685308033956,2025-01-15 05:31:09,1,
PAY0023321,RID0026133,40.8,Cash,Success,,2024-09-18 15:42:37,0,
PAY0023322,RID0026134,57.08,UPI,Success,TXN428595809910,2025-09-12 20:16:10,0,3.73
PAY0023323,RID0026135,83.57,Wallet,Success,TXN794247883117,2025-01-06 10:53:37,1,
PAY0023324,RID0026136,95.52,Debit Card,Success,TXN679730230058,2024-11-25 16:21:01,0,
PAY0023325,RID0026138,57.62,Wallet,Success,TXN540507568174,2025-01-24 10:52:01,1,
PAY0023326,RID0026139,23.64,Cash,Success,,2024-03-31 15:27:45,0,
PAY0023327,RID0026140,126.12,Credit Card,Refunded,TXN196062349925,2024-01-23 09:34:23,0,
PAY0023328,RID0026141,49.86,UPI,Success,TXN827497154072,2024-10-05 06:43:23,0,
PAY0023329,RID0026142,48.08,Cash,Success,,2025-06-20 14:18:29,0,
PAY0023330,RID0026143,47.7,Wallet,Refunded,TXN436105539134,2025-07-22 21:22:12,1,
PAY0023331,RID0026144,70.92,Debit Card,Failed,TXN684182437116,2026-02-21 16:33:42,0,
PAY0023332,RID0026145,86.58,Debit Card,Refunded,TXN762792151648,2025-02-19 03:06:26,0,
PAY0023333,RID0026146,31.44,Wallet,Refunded,TXN781802442436,2025-10-12 20:54:25,1,
PAY0023334,RID0026147,69.55,UPI,Success,TXN143382300729,2025-03-30 13:59:40,0,4.76
PAY0023335,RID0026148,66.12,UPI,Success,TXN104352877694,2025-06-16 10:35:48,0,
PAY0023336,RID0026149,15.77,Cash,Success,,2025-04-18 13:36:48,0,
PAY0023337,RID0026150,123.84,Cash,Success,,2024-04-27 15:21:26,0,
PAY0023338,RID0026151,77.76,Wallet,Success,TXN241413599224,2025-10-22 12:49:48,1,
PAY0023339,RID0026152,55.14,UPI,Success,TXN664747697335,2026-03-30 20:58:25,0,
PAY0023340,RID0026153,268.8,Cash,Success,,2025-07-26 23:29:19,0,
PAY0023341,RID0026154,58.32,UPI,Success,TXN748627504771,2024-02-11 11:41:48,0,5.73
PAY0023342,RID0026155,108.65,Cash,Success,,2024-07-14 12:32:10,0,
PAY0023343,RID0026156,127.6,Credit Card,Failed,TXN302069765939,2024-06-12 02:08:52,0,
PAY0023344,RID0026157,174.3,Debit Card,Failed,TXN111360306115,2025-03-05 21:59:36,0,
PAY0023345,RID0026158,213.9,UPI,Failed,TXN435921300536,2025-04-25 09:32:49,0,
PAY0023346,RID0026159,59.8,Cash,Failed,,2025-10-04 11:46:24,0,
PAY0023347,RID0026161,6.25,Credit Card,Success,TXN311352975645,2025-04-30 02:19:43,0,
PAY0023348,RID0026162,64.8,Wallet,Success,TXN560927778150,2024-06-16 11:10:03,1,
PAY0023349,RID0026163,63.36,UPI,Refunded,TXN489344018968,2025-08-21 19:37:35,0,
PAY0023350,RID0026164,97.2,Wallet,Success,TXN131355895307,2024-01-17 17:42:55,1,
PAY0023351,RID0026165,49.86,Cash,Success,,2026-04-30 07:57:23,0,
PAY0023352,RID0026168,19.56,Wallet,Failed,TXN624291112272,2025-06-18 15:20:29,1,
PAY0023353,RID0026169,67.97,Credit Card,Failed,TXN599980408439,2026-03-06 08:52:14,0,
PAY0023354,RID0026170,56.88,Credit Card,Success,TXN138940527452,2024-01-07 12:04:45,0,
PAY0023355,RID0026171,72.93,Cash,Success,,2026-06-06 07:05:48,0,
PAY0023356,RID0026172,57.96,Debit Card,Success,TXN642179232295,2024-09-06 20:20:08,0,
PAY0023357,RID0026173,190.8,Cash,Success,,2024-01-07 00:01:07,0,
PAY0023358,RID0026174,134.88,Debit Card,Failed,TXN716882283906,2025-12-09 22:48:35,0,
PAY0023359,RID0026176,109.56,Wallet,Success,TXN655963132391,2026-03-07 05:59:19,1,
PAY0023360,RID0026177,172.8,Wallet,Refunded,TXN363667067365,2025-01-06 01:23:00,1,
PAY0023361,RID0026178,126.48,Debit Card,Success,TXN262620861504,2026-05-04 17:46:16,0,
PAY0023362,RID0026179,168.0,Credit Card,Success,TXN957247394780,2024-11-20 08:19:15,0,14.82
PAY0023363,RID0026180,65.7,Wallet,Success,TXN849858015880,2024-06-12 03:13:36,1,6.4
PAY0023364,RID0026182,100.3,Credit Card,Failed,TXN164974301128,2026-03-09 11:13:52,0,
PAY0023365,RID0026183,48.44,Credit Card,Failed,TXN561924754657,2025-12-29 19:19:25,0,
PAY0023366,RID0026184,34.44,Cash,Refunded,,2024-08-10 05:42:15,0,
PAY0023367,RID0026185,50.14,Cash,Refunded,,2024-01-26 19:16:24,0,
PAY0023368,RID0026186,91.1,UPI,Refunded,TXN587023426593,2024-07-06 22:30:03,0,
PAY0023369,RID0026187,67.68,UPI,Success,TXN593549327122,2026-04-19 21:45:54,0,
PAY0023370,RID0026188,12.22,Wallet,Failed,TXN291134900078,2025-06-18 22:53:23,1,
PAY0023371,RID0026189,129.69,Credit Card,Success,TXN662069503106,2026-05-25 22:51:43,0,
PAY0023372,RID0026190,70.85,Credit Card,Success,TXN236611273070,2024-07-31 18:28:50,0,
PAY0023373,RID0026191,201.18,Cash,Success,,2025-10-05 19:05:31,0,
PAY0023374,RID0026192,56.74,Wallet,Success,TXN741912338479,2026-02-11 11:35:39,1,
PAY0023375,RID0026193,59.16,Credit Card,Success,TXN809168986745,2025-09-15 08:30:08,0,3.93
PAY0023376,RID0026194,60.12,Cash,Success,,2025-02-04 00:20:18,0,
PAY0023377,RID0026195,117.72,UPI,Success,TXN287829976746,2026-02-27 09:27:29,0,
PAY0023378,RID0026196,54.76,UPI,Failed,TXN529724602322,2025-04-09 08:16:59,0,
PAY0023379,RID0026197,281.2,UPI,Success,TXN172571502278,2026-01-07 03:12:16,0,
PAY0023380,RID0026198,137.88,Cash,Refunded,,2024-08-10 12:25:42,0,
PAY0023381,RID0026199,199.44,Credit Card,Success,TXN170308834168,2025-08-15 04:48:16,0,
PAY0023382,RID0026200,68.88,UPI,Success,TXN950205662616,2024-02-25 08:13:34,0,
PAY0023383,RID0026201,54.5,Credit Card,Success,TXN388900793682,2024-04-08 08:28:00,0,
PAY0023384,RID0026202,107.34,Wallet,Success,TXN224148525096,2024-11-06 07:13:02,1,6.39
PAY0023385,RID0026203,136.08,Wallet,Success,TXN198315014609,2024-07-02 00:23:49,1,
PAY0023386,RID0026204,21.42,UPI,Failed,TXN744229950359,2025-08-07 14:42:49,0,
PAY0023387,RID0026205,49.27,Credit Card,Refunded,TXN612423486206,2025-07-07 10:58:47,0,
PAY0023388,RID0026206,38.46,UPI,Success,TXN344581724480,2024-06-25 12:05:00,0,3.57
PAY0023389,RID0026207,176.28,Wallet,Refunded,TXN371785234330,2025-10-14 23:43:19,1,
PAY0023390,RID0026208,263.82,Cash,Success,,2024-12-06 08:21:57,0,
PAY0023391,RID0026209,252.72,Wallet,Success,TXN870536246284,2024-10-07 04:04:21,1,
PAY0023392,RID0026210,136.6,Wallet,Failed,TXN250363150208,2025-07-21 21:41:10,1,
PAY0023393,RID0026211,6.39,Cash,Failed,,2024-08-15 15:16:24,0,
PAY0023394,RID0026212,25.26,Debit Card,Failed,TXN251654221194,2026-04-15 16:25:18,0,
PAY0023395,RID0026213,51.72,Wallet,Success,TXN920538363505,2024-06-04 21:59:32,1,
PAY0023396,RID0026214,29.7,Credit Card,Refunded,TXN673961596175,2024-01-18 16:31:12,0,
PAY0023397,RID0026215,42.48,Debit Card,Failed,TXN525241427744,2024-04-04 23:27:20,0,
PAY0023398,RID0026216,139.72,Wallet,Success,TXN941434913368,2025-04-28 05:58:39,1,
PAY0023399,RID0026217,143.64,UPI,Failed,TXN154351774703,2024-12-04 13:56:32,0,
PAY0023400,RID0026218,132.19,UPI,Success,TXN169983561229,2024-12-02 22:12:21,0,
PAY0023401,RID0026219,28.82,Credit Card,Refunded,TXN897805934577,2025-03-29 04:56:46,0,
PAY0023402,RID0026220,119.66,Debit Card,Success,TXN483502547443,2025-11-27 12:09:52,0,
PAY0023403,RID0026221,62.42,Wallet,Success,TXN455328305066,2024-05-26 09:22:26,1,5.47
PAY0023404,RID0026222,96.48,UPI,Success,TXN311701439679,2024-12-03 03:21:38,0,
PAY0023405,RID0026223,6.61,Credit Card,Success,TXN300888830638,2026-02-17 12:57:56,0,0.62
PAY0023406,RID0026224,137.32,Wallet,Refunded,TXN155972055091,2024-07-06 19:53:10,1,
PAY0023407,RID0026225,73.8,Debit Card,Success,TXN555842816808,2024-08-03 01:18:43,0,
PAY0023408,RID0026227,116.78,Debit Card,Success,TXN410948567638,2026-05-21 02:54:48,0,
PAY0023409,RID0026228,45.28,Credit Card,Success,TXN751846476431,2024-05-21 16:22:49,0,
PAY0023410,RID0026230,146.16,Cash,Success,,2025-11-15 16:18:26,0,
PAY0023411,RID0026231,19.8,Wallet,Success,TXN601624417241,2024-04-20 12:15:16,1,1.07
PAY0023412,RID0026232,81.92,Cash,Success,,2024-03-13 09:37:03,0,
PAY0023413,RID0026233,47.16,Debit Card,Success,TXN655870852895,2025-09-18 11:22:31,0,
PAY0023414,RID0026234,46.62,Debit Card,Success,TXN295168888601,2026-06-20 02:16:35,0,
PAY0023415,RID0026235,117.45,Debit Card,Failed,TXN537068694417,2024-07-26 14:49:04,0,
PAY0023416,RID0026236,75.88,Credit Card,Success,TXN744134926872,2024-06-21 05:48:21,0,
PAY0023417,RID0026237,51.98,Debit Card,Failed,TXN422127302278,2025-09-08 11:06:40,0,
PAY0023418,RID0026238,78.24,Debit Card,Refunded,TXN495851029474,2024-05-19 12:19:31,0,
PAY0023419,RID0026239,189.9,UPI,Refunded,TXN775939531638,2024-03-03 05:21:05,0,
PAY0023420,RID0026240,184.36,Wallet,Success,TXN701634479771,2024-05-01 12:11:55,1,8.54
PAY0023421,RID0026242,43.08,Credit Card,Refunded,TXN658329200939,2026-02-06 11:19:39,0,
PAY0023422,RID0026244,155.82,Debit Card,Success,TXN534472292256,2025-11-08 03:18:47,0,
PAY0023423,RID0026245,85.32,Credit Card,Success,TXN138580568684,2025-02-25 14:43:56,0,
PAY0023424,RID0026246,202.82,UPI,Success,TXN355842899994,2024-04-05 20:24:38,0,17.33
PAY0023425,RID0026247,59.4,Cash,Success,,2026-02-08 18:54:51,0,
PAY0023426,RID0026249,90.9,UPI,Failed,TXN363134791610,2025-11-06 12:13:03,0,
PAY0023427,RID0026251,100.56,Wallet,Refunded,TXN434288304757,2026-03-24 11:15:46,1,
PAY0023428,RID0026252,184.18,Debit Card,Success,TXN898368024559,2024-09-24 23:35:05,0,14.09
PAY0023429,RID0026253,111.0,Wallet,Refunded,TXN380236177106,2026-07-17 19:00:39,1,
PAY0023430,RID0026254,150.77,Cash,Success,,2024-09-28 11:06:47,0,
PAY0023431,RID0026255,110.34,Wallet,Refunded,TXN465072565578,2024-06-27 18:38:37,1,
PAY0023432,RID0026257,73.3,Debit Card,Success,TXN281936768359,2025-08-05 19:22:18,0,
PAY0023433,RID0026258,90.24,Cash,Success,,2024-12-28 16:59:34,0,
PAY0023434,RID0026259,58.88,Wallet,Refunded,TXN831880986572,2025-04-19 13:56:14,1,
PAY0023435,RID0026260,21.81,Credit Card,Failed,TXN898558073827,2025-04-18 16:11:46,0,
PAY0023436,RID0026261,251.13,UPI,Success,TXN979996664308,2026-01-06 13:47:07,0,
PAY0023437,RID0026263,71.28,Wallet,Failed,TXN945194129393,2024-07-28 22:32:51,1,
PAY0023438,RID0026265,217.5,Credit Card,Success,TXN349222182969,2026-04-09 01:57:36,0,
PAY0023439,RID0026266,3.37,UPI,Success,TXN855659969508,2026-02-11 13:20:09,0,0.25
PAY0023440,RID0026268,22.44,Debit Card,Success,TXN980958749159,2025-12-27 21:25:27,0,1.73
PAY0023441,RID0026269,137.4,Debit Card,Refunded,TXN294918873058,2025-03-20 01:58:26,0,
PAY0023442,RID0026270,97.68,Cash,Failed,,2024-05-08 15:16:52,0,
PAY0023443,RID0026271,2.58,UPI,Failed,TXN545586752160,2024-07-06 17:16:36,0,
PAY0023444,RID0026272,86.52,UPI,Failed,TXN584460791031,2025-10-17 10:48:24,0,
PAY0023445,RID0026273,83.52,Wallet,Success,TXN978623223564,2024-10-02 22:17:22,1,
PAY0023446,RID0026274,152.4,Wallet,Success,TXN175511315795,2026-05-22 08:51:25,1,
PAY0023447,RID0026275,145.28,Wallet,Success,TXN709763029271,2025-06-17 10:12:28,1,
PAY0023448,RID0026276,121.39,Wallet,Refunded,TXN429332907922,2024-10-07 08:34:02,1,
PAY0023449,RID0026277,106.55,Wallet,Failed,TXN825948371935,2024-01-28 18:33:56,1,
PAY0023450,RID0026278,92.21,Cash,Success,,2026-04-19 12:47:18,0,
PAY0023451,RID0026279,77.62,Credit Card,Failed,TXN758261388698,2024-02-04 00:05:53,0,
PAY0023452,RID0026280,157.44,Credit Card,Success,TXN748990408929,2024-07-15 04:36:53,0,
PAY0023453,RID0026281,86.67,Credit Card,Success,TXN489574525152,2025-03-20 02:36:03,0,
PAY0023454,RID0026282,110.06,Wallet,Refunded,TXN913930726182,2025-04-14 07:57:40,1,
PAY0023455,RID0026283,41.64,Wallet,Refunded,TXN840739138159,2025-01-25 18:13:37,1,
PAY0023456,RID0026284,41.94,Debit Card,Refunded,TXN346771048336,2026-05-29 16:20:24,0,
PAY0023457,RID0026285,131.64,Debit Card,Success,TXN763265390095,2024-08-01 12:03:05,0,
PAY0023458,RID0026286,102.6,Cash,Success,,2024-03-02 17:57:50,0,
PAY0023459,RID0026287,151.8,Debit Card,Success,TXN930624560585,2024-04-08 16:58:16,0,13.62
PAY0023460,RID0026289,111.17,Wallet,Success,TXN231527287499,2024-11-27 02:30:11,1,
PAY0023461,RID0026290,48.36,UPI,Success,TXN923184352935,2024-04-13 11:38:42,0,1.31
PAY0023462,RID0026292,89.42,Wallet,Success,TXN684071086918,2025-10-28 12:12:19,1,
PAY0023463,RID0026293,56.4,Debit Card,Success,TXN227407562038,2025-11-01 02:37:50,0,3.17
PAY0023464,RID0026294,172.08,Credit Card,Success,TXN343722792847,2026-03-02 08:05:04,0,
PAY0023465,RID0026295,172.44,Wallet,Refunded,TXN851844379247,2026-06-09 07:37:17,1,
PAY0023466,RID0026296,34.94,UPI,Success,TXN293760805660,2026-06-04 04:19:50,0,
PAY0023467,RID0026298,35.64,Debit Card,Success,TXN359604341715,2024-03-19 08:22:38,0,
PAY0023468,RID0026299,25.14,Cash,Failed,,2024-03-13 16:59:30,0,
PAY0023469,RID0026300,246.6,Credit Card,Success,TXN536012843920,2024-11-03 22:40:27,0,
PAY0023470,RID0026301,186.12,Wallet,Refunded,TXN269452518990,2026-03-11 21:50:35,1,
PAY0023471,RID0026302,53.28,UPI,Success,TXN200842214451,2025-08-16 21:05:28,0,
PAY0023472,RID0026303,31.03,Debit Card,Success,TXN770974281871,2025-07-12 22:38:23,0,
PAY0023473,RID0026304,42.72,Credit Card,Success,TXN879423762757,2026-07-01 15:25:57,0,
PAY0023474,RID0026306,77.52,Cash,Success,,2026-04-20 15:37:10,0,
PAY0023475,RID0026307,116.3,Cash,Success,,2024-01-27 20:21:59,0,
PAY0023476,RID0026308,227.88,UPI,Refunded,TXN634157316948,2024-06-03 20:21:14,0,
PAY0023477,RID0026310,49.44,Debit Card,Success,TXN997494032051,2024-07-06 15:21:15,0,
