feedback_id,ride_id,user_rating,driver_rating,user_comment,driver_comment,feedback_tags
FB0015649,RID0023640,5.0,4.4,,,polite behavior
FB0015650,RID0023643,3.6,,,,
FB0015651,RID0023645,4.2,,Driver was polite,,
FB0015652,RID0023647,4.1,5.0,,,
FB0015653,RID0023650,3.2,4.5,Vehicle was clean,Good communication,
FB0015654,RID0023651,4.3,5.0,,,
FB0015655,RID0023652,3.4,4.0,Vehicle was clean,,
FB0015656,RID0023653,4.8,4.9,Excellent service,Asked to change route,polite behavior
FB0015657,RID0023654,4.3,,,,
FB0015658,RID0023655,4.7,,Driver took a longer route,,
FB0015659,RID0023656,4.4,4.5,,,
FB0015660,RID0023658,4.1,4.5,,Polite passenger,
FB0015661,RID0023659,4.1,4.1,Very safe driving,On time at pickup,
FB0015662,RID0023660,4.3,3.9,,Good communication,
FB0015663,RID0023662,4.5,,,Asked to change route,
FB0015664,RID0023665,4.4,5.0,A bit late but fine,,
FB0015665,RID0023667,5.0,5.0,,Polite passenger,long route taken
FB0015666,RID0023669,4.9,5.0,Good experience overall,No issues,polite behavior
FB0015667,RID0023670,3.4,3.4,Vehicle was clean,,
FB0015668,RID0023672,4.1,4.9,Music was too loud,,
FB0015669,RID0023674,5.0,,,,polite behavior
FB0015670,RID0023676,5.0,,,On time at pickup,long route taken
FB0015671,RID0023677,3.5,5.0,Excellent service,,
FB0015672,RID0023679,4.5,,Vehicle was clean,,
FB0015673,RID0023680,5.0,4.4,Driver was polite,,safe driving
FB0015674,RID0023681,4.6,4.9,Good experience overall,On time at pickup,
FB0015675,RID0023682,5.0,4.9,Music was too loud,No issues,rude behavior
FB0015676,RID0023683,4.0,4.6,"Great ride, very smooth",,
FB0015677,RID0023686,4.5,4.3,,,
FB0015678,RID0023687,4.8,5.0,A bit late but fine,,safe driving
FB0015679,RID0023688,4.6,4.9,,,
FB0015680,RID0023689,4.1,3.9,,,
FB0015681,RID0023690,4.4,4.3,,Asked to change route,
FB0015682,RID0023691,5.0,,Music was too loud,Polite passenger,good music
FB0015683,RID0023692,5.0,4.3,,Cooperative rider,clean vehicle
FB0015684,RID0023693,4.7,5.0,,Asked to change route,
FB0015685,RID0023694,3.5,5.0,,,
FB0015686,RID0023696,4.4,4.6,Music was too loud,No issues,
FB0015687,RID0023697,3.0,4.1,Very safe driving,,safe driving
FB0015688,RID0023698,4.3,,Excellent service,No issues,
FB0015689,RID0023700,3.2,4.4,"Great ride, very smooth",,
FB0015690,RID0023702,3.5,4.8,"Great ride, very smooth",,
FB0015691,RID0023703,4.6,4.8,Driver took a longer route,Good communication,
FB0015692,RID0023704,4.8,,Very safe driving,,clean vehicle
FB0015693,RID0023706,4.3,3.8,,,
FB0015694,RID0023707,4.0,5.0,,,
FB0015695,RID0023708,4.1,4.3,Excellent service,Good communication,
FB0015696,RID0023709,4.2,3.7,,,
FB0015697,RID0023711,4.3,4.5,A bit late but fine,,
FB0015698,RID0023713,4.9,5.0,,Polite passenger,polite behavior
FB0015699,RID0023714,4.5,4.9,,,
FB0015700,RID0023715,5.0,5.0,Very safe driving,,good music
FB0015701,RID0023716,4.1,5.0,A bit late but fine,,
FB0015702,RID0023717,5.0,4.5,,,professional
FB0015703,RID0023718,5.0,3.6,Very safe driving,,rude behavior
FB0015704,RID0023719,4.7,4.3,"Great ride, very smooth",Polite passenger,
FB0015705,RID0023721,5.0,4.9,,,good music
FB0015706,RID0023722,4.2,,"Great ride, very smooth",,
FB0015707,RID0023723,4.8,4.1,,,rude behavior
FB0015708,RID0023724,5.0,3.7,Music was too loud,No issues,long route taken
FB0015709,RID0023728,4.3,4.3,A bit late but fine,Cooperative rider,
FB0015710,RID0023729,5.0,,,Asked to change route,rude behavior
FB0015711,RID0023731,5.0,4.8,Driver took a longer route,,professional
FB0015712,RID0023733,4.2,3.9,,,
FB0015713,RID0023734,4.3,5.0,,,
FB0015714,RID0023735,5.0,,A bit late but fine,,good music
FB0015715,RID0023736,4.3,4.6,,,
FB0015716,RID0023737,4.5,3.2,,,
FB0015717,RID0023740,4.2,4.3,Excellent service,,
FB0015718,RID0023742,5.0,,,,clean vehicle
FB0015719,RID0023743,4.0,3.8,Excellent service,,
FB0015720,RID0023744,4.7,4.1,"Great ride, very smooth",Asked to change route,
FB0015721,RID0023745,5.0,5.0,,,long route taken
FB0015722,RID0023746,3.5,,,,
FB0015723,RID0023747,4.4,4.4,,,
FB0015724,RID0023748,5.0,4.8,,Good communication,safe driving
FB0015725,RID0023749,3.9,5.0,,,
FB0015726,RID0023751,4.2,5.0,Driver took a longer route,,
FB0015727,RID0023752,3.8,4.8,A bit late but fine,,
FB0015728,RID0023753,4.5,4.3,Driver was polite,,
FB0015729,RID0023755,4.9,4.4,Vehicle was clean,Good communication,clean vehicle
FB0015730,RID0023756,5.0,4.0,Driver was polite,,polite behavior
FB0015731,RID0023757,3.7,4.7,,,
FB0015732,RID0023759,4.9,,Driver took a longer route,,professional
FB0015733,RID0023761,4.6,5.0,,,
FB0015734,RID0023762,4.8,,Driver took a longer route,,polite behavior
FB0015735,RID0023763,4.0,4.7,,,
FB0015736,RID0023764,5.0,4.5,,,safe driving
FB0015737,RID0023765,4.8,,Good experience overall,,late pickup
FB0015738,RID0023766,4.9,4.5,Driver was polite,Polite passenger,long route taken
FB0015739,RID0023767,4.5,4.5,Excellent service,,
FB0015740,RID0023768,4.8,4.3,,,late pickup
FB0015741,RID0023769,3.7,4.5,,,
FB0015742,RID0023770,5.0,4.9,Vehicle was clean,On time at pickup,rude behavior
FB0015743,RID0023772,4.6,5.0,Excellent service,Cooperative rider,
FB0015744,RID0023775,4.4,4.1,,Cooperative rider,
FB0015745,RID0023777,4.2,,Good experience overall,On time at pickup,
FB0015746,RID0023778,4.5,,,,
FB0015747,RID0023780,4.8,4.6,,On time at pickup,late pickup
FB0015748,RID0023781,3.5,4.5,,,
FB0015749,RID0023782,5.0,4.1,,Cooperative rider,clean vehicle
FB0015750,RID0023783,3.5,,Excellent service,,
FB0015751,RID0023784,5.0,4.6,,,safe driving
FB0015752,RID0023786,5.0,4.9,A bit late but fine,,late pickup
FB0015753,RID0023787,4.7,4.0,,,
FB0015754,RID0023788,4.8,4.5,,Cooperative rider,polite behavior
FB0015755,RID0023790,2.5,3.7,,,clean vehicle
FB0015756,RID0023791,3.6,5.0,,,
FB0015757,RID0023795,4.8,3.8,,,late pickup
FB0015758,RID0023796,4.3,4.7,,Polite passenger,
FB0015759,RID0023797,5.0,4.1,Driver took a longer route,No issues,polite behavior
FB0015760,RID0023798,5.0,3.8,,,rude behavior
FB0015761,RID0023799,4.6,,,,
FB0015762,RID0023803,4.6,4.7,Excellent service,,
FB0015763,RID0023807,3.9,,,,
FB0015764,RID0023810,5.0,4.3,,,rude behavior
FB0015765,RID0023811,4.1,,,,
FB0015766,RID0023813,4.5,,,,
FB0015767,RID0023815,4.4,4.2,Driver took a longer route,On time at pickup,
FB0015768,RID0023816,3.4,4.4,Vehicle was clean,,
FB0015769,RID0023817,3.8,,Excellent service,,
FB0015770,RID0023818,4.3,,,,
FB0015771,RID0023821,4.5,4.7,,Polite passenger,
FB0015772,RID0023824,3.9,5.0,,,
FB0015773,RID0023825,3.9,4.5,A bit late but fine,,
FB0015774,RID0023826,3.3,,Good experience overall,Polite passenger,
FB0015775,RID0023828,4.1,4.4,Very safe driving,,
FB0015776,RID0023829,4.9,5.0,Good experience overall,,clean vehicle
FB0015777,RID0023830,5.0,4.3,,Polite passenger,long route taken
FB0015778,RID0023831,3.5,4.9,"Great ride, very smooth",,
FB0015779,RID0023833,4.6,4.9,Good experience overall,,
FB0015780,RID0023834,4.4,,Music was too loud,,
FB0015781,RID0023835,4.7,4.2,Excellent service,,
FB0015782,RID0023836,3.4,,,,
FB0015783,RID0023837,4.9,,,Asked to change route,rude behavior
FB0015784,RID0023838,5.0,4.4,,,professional
FB0015785,RID0023839,3.7,4.3,A bit late but fine,,
FB0015786,RID0023841,4.1,4.8,,Good communication,
FB0015787,RID0023842,4.5,3.9,Music was too loud,,
FB0015788,RID0023844,5.0,4.4,,,clean vehicle
FB0015789,RID0023846,5.0,4.6,Very safe driving,,safe driving
FB0015790,RID0023849,5.0,5.0,,,rude behavior
FB0015791,RID0023850,4.2,4.4,A bit late but fine,Good communication,
FB0015792,RID0023851,4.3,4.1,,,
FB0015793,RID0023852,3.7,4.0,,Good communication,
FB0015794,RID0023853,4.3,,,Good communication,
FB0015795,RID0023855,5.0,4.5,,,late pickup
FB0015796,RID0023856,5.0,,,,safe driving
FB0015797,RID0023861,4.1,5.0,,,
FB0015798,RID0023862,4.8,3.8,"Great ride, very smooth",,rude behavior
FB0015799,RID0023864,3.6,5.0,,,
FB0015800,RID0023866,4.5,3.8,"Great ride, very smooth",,
FB0015801,RID0023867,4.2,4.7,,,
FB0015802,RID0023869,3.9,4.0,Excellent service,Good communication,
FB0015803,RID0023870,4.2,4.8,Good experience overall,,
FB0015804,RID0023874,4.6,4.1,,,
FB0015805,RID0023875,4.9,4.6,Excellent service,,late pickup
FB0015806,RID0023876,5.0,,Excellent service,,good music
FB0015807,RID0023877,4.9,,,,safe driving
FB0015808,RID0023878,5.0,,,Cooperative rider,good music
FB0015809,RID0023879,4.3,,Driver took a longer route,,
FB0015810,RID0023880,3.8,,,,
FB0015811,RID0023881,4.0,3.9,Music was too loud,,
FB0015812,RID0023883,4.1,4.1,,,
FB0015813,RID0023884,5.0,4.5,Very safe driving,,professional
FB0015814,RID0023885,3.5,,,,
FB0015815,RID0023887,4.9,,,No issues,polite behavior
FB0015816,RID0023888,3.0,5.0,,,safe driving
FB0015817,RID0023889,4.5,5.0,,,
FB0015818,RID0023890,4.0,4.2,,Cooperative rider,
FB0015819,RID0023893,4.6,5.0,,,
FB0015820,RID0023894,5.0,4.6,,,professional
FB0015821,RID0023895,3.3,5.0,Music was too loud,Polite passenger,
FB0015822,RID0023896,4.7,5.0,A bit late but fine,Cooperative rider,
FB0015823,RID0023897,5.0,5.0,Good experience overall,Polite passenger,good music
FB0015824,RID0023898,4.8,4.7,,,polite behavior
FB0015825,RID0023899,5.0,4.2,,Good communication,good music
FB0015826,RID0023900,3.6,4.8,,,
FB0015827,RID0023901,4.7,,Driver was polite,,
FB0015828,RID0023902,3.1,,,Cooperative rider,
FB0015829,RID0023905,4.4,,,,
FB0015830,RID0023906,3.7,4.2,,,
FB0015831,RID0023907,4.4,4.3,Driver took a longer route,,
FB0015832,RID0023908,3.6,4.6,,,
FB0015833,RID0023911,4.1,4.4,,On time at pickup,
FB0015834,RID0023912,4.7,,Very safe driving,,
FB0015835,RID0023913,2.7,5.0,A bit late but fine,No issues,polite behavior
FB0015836,RID0023914,3.9,5.0,"Great ride, very smooth",Cooperative rider,
FB0015837,RID0023915,4.5,4.2,,,
FB0015838,RID0023916,5.0,3.6,,Asked to change route,good music
FB0015839,RID0023917,4.8,3.6,Music was too loud,,polite behavior
FB0015840,RID0023918,4.0,,Music was too loud,,
FB0015841,RID0023919,3.5,3.3,,No issues,
FB0015842,RID0023920,4.7,5.0,Good experience overall,,
FB0015843,RID0023921,5.0,4.2,A bit late but fine,,professional
FB0015844,RID0023923,4.8,4.7,Vehicle was clean,,long route taken
FB0015845,RID0023924,4.5,4.5,Driver was polite,,
FB0015846,RID0023926,3.2,4.6,Music was too loud,,
FB0015847,RID0023928,4.6,4.3,A bit late but fine,Good communication,
FB0015848,RID0023929,4.1,,A bit late but fine,,
FB0015849,RID0023930,4.6,4.9,,,
FB0015850,RID0023931,4.0,4.1,,No issues,
FB0015851,RID0023932,4.2,4.7,,,
FB0015852,RID0023935,5.0,,"Great ride, very smooth",On time at pickup,late pickup
FB0015853,RID0023937,4.6,4.3,,On time at pickup,
FB0015854,RID0023939,5.0,4.5,,,safe driving
FB0015855,RID0023940,4.7,4.0,,Cooperative rider,
FB0015856,RID0023941,4.6,5.0,Good experience overall,,
FB0015857,RID0023942,3.9,5.0,,,
FB0015858,RID0023943,4.5,4.5,Music was too loud,On time at pickup,
FB0015859,RID0023946,4.6,5.0,Music was too loud,,
FB0015860,RID0023947,4.9,,Good experience overall,,long route taken
FB0015861,RID0023948,4.8,4.5,,,good music
FB0015862,RID0023949,4.8,4.5,,,safe driving
FB0015863,RID0023950,5.0,,Very safe driving,Asked to change route,safe driving
FB0015864,RID0023951,4.7,4.5,,,
FB0015865,RID0023953,3.7,5.0,,,
FB0015866,RID0023956,4.5,,,,
FB0015867,RID0023957,4.0,4.1,Excellent service,,
FB0015868,RID0023958,3.9,,,Good communication,
FB0015869,RID0023959,4.0,4.4,Good experience overall,,
FB0015870,RID0023961,4.2,5.0,,No issues,
FB0015871,RID0023962,4.8,,A bit late but fine,,good music
FB0015872,RID0023963,5.0,4.9,Excellent service,,clean vehicle
FB0015873,RID0023964,4.0,3.6,Very safe driving,,
FB0015874,RID0023965,4.5,3.7,,Polite passenger,
FB0015875,RID0023967,4.0,4.4,Vehicle was clean,,
FB0015876,RID0023968,4.0,4.1,Music was too loud,,
FB0015877,RID0023970,4.1,4.2,Excellent service,,
FB0015878,RID0023971,4.1,,Driver took a longer route,,
FB0015879,RID0023972,4.0,5.0,Excellent service,,
FB0015880,RID0023974,4.5,4.8,Vehicle was clean,,
FB0015881,RID0023976,4.6,4.8,Music was too loud,Polite passenger,
FB0015882,RID0023977,3.9,,Excellent service,Good communication,
FB0015883,RID0023978,3.7,3.8,,,
FB0015884,RID0023981,3.5,,,,
FB0015885,RID0023982,4.4,5.0,Vehicle was clean,,
FB0015886,RID0023983,5.0,5.0,,,clean vehicle
FB0015887,RID0023985,4.2,4.6,,,
FB0015888,RID0023987,5.0,4.1,,Good communication,long route taken
FB0015889,RID0023990,3.5,5.0,"Great ride, very smooth",,
FB0015890,RID0023991,4.8,3.7,Driver took a longer route,,good music
FB0015891,RID0023992,4.5,,,,
FB0015892,RID0023994,3.9,,,,
FB0015893,RID0023995,4.1,,,,
FB0015894,RID0023996,3.9,4.2,,,
FB0015895,RID0023999,4.9,4.4,,Cooperative rider,professional
FB0015896,RID0024003,4.3,4.5,Music was too loud,,
FB0015897,RID0024004,5.0,4.9,Vehicle was clean,,safe driving
FB0015898,RID0024005,4.9,4.4,,,clean vehicle
FB0015899,RID0024006,4.5,5.0,Very safe driving,,
FB0015900,RID0024007,4.5,5.0,Driver was polite,,
FB0015901,RID0024008,4.6,4.4,"Great ride, very smooth",,
FB0015902,RID0024009,4.9,4.5,"Great ride, very smooth",,rude behavior
FB0015903,RID0024010,4.3,4.7,,On time at pickup,
FB0015904,RID0024011,4.9,,Vehicle was clean,No issues,good music
FB0015905,RID0024013,4.8,4.4,,,late pickup
FB0015906,RID0024014,4.6,4.7,Music was too loud,,
FB0015907,RID0024015,5.0,4.3,,,long route taken
FB0015908,RID0024017,4.7,4.0,,,
FB0015909,RID0024018,5.0,4.2,Vehicle was clean,On time at pickup,good music
FB0015910,RID0024020,4.6,,"Great ride, very smooth",,
FB0015911,RID0024021,4.3,4.5,Very safe driving,,
FB0015912,RID0024022,4.5,4.7,,,
FB0015913,RID0024023,4.4,4.3,,,
FB0015914,RID0024024,4.2,4.7,,,
FB0015915,RID0024025,3.6,,,,
FB0015916,RID0024026,4.9,4.6,Vehicle was clean,,long route taken
FB0015917,RID0024028,4.8,4.5,,,clean vehicle
FB0015918,RID0024030,4.6,,,Polite passenger,
FB0015919,RID0024031,3.6,4.7,Driver took a longer route,Asked to change route,
FB0015920,RID0024034,3.7,3.7,,,
FB0015921,RID0024035,3.9,,,Cooperative rider,
FB0015922,RID0024036,4.2,5.0,A bit late but fine,Good communication,
FB0015923,RID0024038,4.7,4.2,,,
FB0015924,RID0024039,4.1,4.7,,,
FB0015925,RID0024040,4.2,5.0,Driver took a longer route,,
FB0015926,RID0024042,4.5,4.4,A bit late but fine,,
FB0015927,RID0024043,4.5,5.0,Driver took a longer route,,
FB0015928,RID0024044,4.1,,,,
FB0015929,RID0024046,5.0,4.4,Vehicle was clean,,rude behavior
FB0015930,RID0024047,5.0,3.7,,On time at pickup,late pickup
FB0015931,RID0024051,4.5,4.1,,,
FB0015932,RID0024053,4.2,4.5,,,
FB0015933,RID0024054,4.1,,,,
FB0015934,RID0024055,3.9,,,No issues,
FB0015935,RID0024056,5.0,4.7,Vehicle was clean,On time at pickup,rude behavior
FB0015936,RID0024057,4.7,4.2,Excellent service,,
FB0015937,RID0024058,5.0,4.5,Music was too loud,On time at pickup,polite behavior
FB0015938,RID0024059,5.0,4.9,,Asked to change route,safe driving
FB0015939,RID0024060,4.0,3.3,,,
FB0015940,RID0024061,4.0,4.2,,,
FB0015941,RID0024062,4.2,5.0,Excellent service,Cooperative rider,
FB0015942,RID0024063,4.2,4.7,,,
FB0015943,RID0024064,5.0,5.0,,,good music
FB0015944,RID0024066,5.0,4.5,,,polite behavior
FB0015945,RID0024070,3.5,4.1,"Great ride, very smooth",Asked to change route,
FB0015946,RID0024071,4.5,5.0,,,
FB0015947,RID0024072,4.3,5.0,,Cooperative rider,
FB0015948,RID0024073,4.5,4.2,Driver took a longer route,On time at pickup,
FB0015949,RID0024074,4.4,4.5,,No issues,
FB0015950,RID0024075,4.3,4.0,Good experience overall,Asked to change route,
FB0015951,RID0024076,3.9,3.9,A bit late but fine,Cooperative rider,
FB0015952,RID0024077,3.6,,,,
FB0015953,RID0024078,4.8,4.5,,Asked to change route,long route taken
FB0015954,RID0024079,4.8,5.0,,,safe driving
FB0015955,RID0024080,4.2,3.3,"Great ride, very smooth",,
FB0015956,RID0024082,5.0,4.2,,,long route taken
FB0015957,RID0024084,3.1,,Driver was polite,On time at pickup,
FB0015958,RID0024085,4.4,5.0,Music was too loud,,
FB0015959,RID0024086,4.7,,"Great ride, very smooth",,
FB0015960,RID0024089,3.8,4.3,,,
FB0015961,RID0024091,4.5,5.0,,,
FB0015962,RID0024092,4.3,5.0,Good experience overall,,
FB0015963,RID0024093,4.3,4.1,,,
FB0015964,RID0024095,5.0,4.1,,,long route taken
FB0015965,RID0024096,5.0,4.3,,,professional
FB0015966,RID0024098,4.1,4.5,Vehicle was clean,,
FB0015967,RID0024100,4.4,5.0,,Cooperative rider,
FB0015968,RID0024101,3.6,5.0,Very safe driving,,
FB0015969,RID0024102,4.3,4.6,,Polite passenger,
FB0015970,RID0024104,3.6,3.5,A bit late but fine,,
FB0015971,RID0024105,4.4,4.0,A bit late but fine,,
FB0015972,RID0024107,4.7,,Very safe driving,On time at pickup,
FB0015973,RID0024110,3.7,4.9,Excellent service,Polite passenger,
FB0015974,RID0024114,3.7,5.0,"Great ride, very smooth",,
FB0015975,RID0024115,3.8,4.1,,,
FB0015976,RID0024116,4.3,5.0,,,
FB0015977,RID0024117,4.3,4.8,Excellent service,,
FB0015978,RID0024118,3.6,4.8,Music was too loud,Cooperative rider,
FB0015979,RID0024119,4.2,4.8,,,
FB0015980,RID0024120,4.4,,"Great ride, very smooth",Asked to change route,
FB0015981,RID0024121,4.1,5.0,,Good communication,
FB0015982,RID0024123,4.3,3.0,Vehicle was clean,,
FB0015983,RID0024124,4.4,4.2,,,
FB0015984,RID0024127,4.5,,"Great ride, very smooth",,
FB0015985,RID0024128,5.0,4.4,Excellent service,,polite behavior
FB0015986,RID0024129,4.7,3.9,Excellent service,,
FB0015987,RID0024132,4.3,4.8,,,
FB0015988,RID0024134,4.6,4.1,Excellent service,,
FB0015989,RID0024135,5.0,4.6,,Asked to change route,good music
FB0015990,RID0024136,4.9,5.0,,,late pickup
FB0015991,RID0024137,4.9,,,On time at pickup,long route taken
FB0015992,RID0024138,4.0,4.0,,,
FB0015993,RID0024139,4.9,4.5,,,good music
FB0015994,RID0024140,5.0,5.0,,,safe driving
FB0015995,RID0024141,3.8,5.0,,,
FB0015996,RID0024142,3.8,4.7,,,
FB0015997,RID0024143,3.9,4.2,A bit late but fine,,
FB0015998,RID0024145,4.3,3.9,,On time at pickup,
FB0015999,RID0024146,4.7,4.4,A bit late but fine,,
FB0016000,RID0024147,4.7,,,,
FB0016001,RID0024148,4.9,4.2,,,professional
FB0016002,RID0024150,5.0,,Driver was polite,,good music
FB0016003,RID0024152,3.9,4.0,,,
FB0016004,RID0024155,4.6,4.5,,,
FB0016005,RID0024156,4.5,,Good experience overall,,
FB0016006,RID0024158,4.9,4.1,,Asked to change route,polite behavior
FB0016007,RID0024161,4.9,4.5,,,late pickup
FB0016008,RID0024162,4.5,3.9,,,
FB0016009,RID0024163,4.2,3.3,Vehicle was clean,,
FB0016010,RID0024164,3.8,4.2,"Great ride, very smooth",,
FB0016011,RID0024166,3.9,4.7,,,
FB0016012,RID0024168,4.4,5.0,"Great ride, very smooth",,
FB0016013,RID0024170,4.7,4.4,,,
FB0016014,RID0024171,4.6,4.0,Very safe driving,,
FB0016015,RID0024172,3.2,5.0,,,
FB0016016,RID0024174,4.3,4.1,Driver was polite,On time at pickup,
FB0016017,RID0024175,4.5,,,,
FB0016018,RID0024176,3.4,4.6,,,
FB0016019,RID0024177,4.2,3.6,Driver was polite,,
FB0016020,RID0024178,4.3,4.8,Music was too loud,,
FB0016021,RID0024179,4.8,4.9,,,safe driving
FB0016022,RID0024180,4.8,4.5,Excellent service,Cooperative rider,professional
FB0016023,RID0024182,4.6,4.4,,Good communication,
FB0016024,RID0024183,5.0,,Driver was polite,,long route taken
FB0016025,RID0024185,5.0,4.7,,,rude behavior
FB0016026,RID0024187,4.3,,Music was too loud,,
FB0016027,RID0024188,3.9,4.9,,,
FB0016028,RID0024189,4.2,4.6,,,
FB0016029,RID0024190,5.0,3.9,,,safe driving
FB0016030,RID0024194,4.6,4.5,,,
FB0016031,RID0024195,4.3,4.1,,,
FB0016032,RID0024199,4.7,4.4,,Polite passenger,
FB0016033,RID0024200,4.1,4.9,,No issues,
FB0016034,RID0024202,4.3,4.3,,,
FB0016035,RID0024203,3.9,5.0,Driver was polite,,
FB0016036,RID0024205,5.0,4.9,,,safe driving
FB0016037,RID0024206,4.7,4.8,A bit late but fine,On time at pickup,
FB0016038,RID0024208,3.6,4.4,Music was too loud,,
FB0016039,RID0024209,5.0,5.0,Good experience overall,On time at pickup,good music
FB0016040,RID0024210,3.9,4.0,,,
FB0016041,RID0024211,4.3,4.3,,,
FB0016042,RID0024212,3.9,,Vehicle was clean,,
FB0016043,RID0024215,4.3,4.3,,,
FB0016044,RID0024216,4.9,4.6,Good experience overall,,professional
FB0016045,RID0024217,3.8,,,,
FB0016046,RID0024218,3.9,5.0,Music was too loud,Asked to change route,
FB0016047,RID0024219,4.9,4.6,,,rude behavior
FB0016048,RID0024222,3.9,4.4,,Polite passenger,
FB0016049,RID0024223,4.1,4.8,Vehicle was clean,,
FB0016050,RID0024225,4.8,4.1,,Good communication,rude behavior
FB0016051,RID0024226,4.8,4.6,,,good music
FB0016052,RID0024227,3.5,3.8,Driver was polite,,
FB0016053,RID0024230,4.9,3.8,,Polite passenger,good music
FB0016054,RID0024231,4.7,4.2,Good experience overall,,
FB0016055,RID0024232,4.7,4.1,,,
FB0016056,RID0024234,4.3,3.7,,,
FB0016057,RID0024235,4.0,4.4,,,
FB0016058,RID0024243,4.6,4.5,Vehicle was clean,,
FB0016059,RID0024245,3.8,4.2,Driver took a longer route,Cooperative rider,
FB0016060,RID0024246,4.4,4.3,Music was too loud,,
FB0016061,RID0024247,5.0,4.6,Driver was polite,Polite passenger,rude behavior
FB0016062,RID0024249,4.8,,,On time at pickup,late pickup
FB0016063,RID0024250,3.1,5.0,Music was too loud,Asked to change route,
FB0016064,RID0024252,4.3,5.0,,Cooperative rider,
FB0016065,RID0024255,4.5,4.9,"Great ride, very smooth",,
FB0016066,RID0024256,3.4,4.8,Music was too loud,,
FB0016067,RID0024258,4.6,4.1,,,
FB0016068,RID0024260,5.0,,,Cooperative rider,late pickup
FB0016069,RID0024262,5.0,3.8,Driver took a longer route,,safe driving
FB0016070,RID0024264,4.3,,,Cooperative rider,
