coupon_id,ride_id,coupon_code,campaign_name,discount_type,discount_value,discount_amt,valid_from,valid_to
CPN0003983,RID0026359,RAINY10,Monsoon special,percentage,10,9.04,2024-12-15,2025-01-06
CPN0003984,RID0026360,RAINY10,Monsoon special,percentage,10,11.39,2023-12-28,2024-01-23
CPN0003985,RID0026362,LOYAL30,Loyalty reward,flat,30,30.0,2025-05-18,2025-06-06
CPN0003986,RID0026369,WELCOME50,New user welcome offer,flat,50,31.98,2025-05-24,2025-06-18
CPN0003987,RID0026371,FEST100,Festive season offer,flat,100,42.3,2026-04-24,2026-06-01
CPN0003988,RID0026376,RAINY10,Monsoon special,percentage,10,2.0,2026-01-08,2026-01-24
CPN0003989,RID0026383,WEEKEND15,Weekend ride offer,percentage,15,15.81,2024-12-10,2025-01-14
CPN0003990,RID0026384,RAINY10,Monsoon special,percentage,10,16.68,2024-08-01,2024-08-24
CPN0003991,RID0026385,LOYAL30,Loyalty reward,flat,30,30.0,2025-01-25,2025-03-03
CPN0003992,RID0026392,LOYAL30,Loyalty reward,flat,30,30.0,2024-06-22,2024-07-15
CPN0003993,RID0026393,FIRST20,First ride discount,percentage,20,6.71,2024-03-07,2024-03-30
CPN0003994,RID0026399,FEST100,Festive season offer,flat,100,96.98,2026-07-14,2026-08-08
CPN0003995,RID0026401,RAINY10,Monsoon special,percentage,10,5.7,2024-09-09,2024-10-09
CPN0003996,RID0026403,RAINY10,Monsoon special,percentage,10,15.21,2025-01-23,2025-02-18
CPN0003997,RID0026406,FIRST20,First ride discount,percentage,20,5.23,2025-07-31,2025-08-25
CPN0003998,RID0026415,WELCOME50,New user welcome offer,flat,50,39.0,2026-02-09,2026-03-17
CPN0003999,RID0026422,WELCOME50,New user welcome offer,flat,50,39.31,2024-11-16,2024-12-17
CPN0004000,RID0026423,WEEKEND15,Weekend ride offer,percentage,15,14.63,2025-08-18,2025-09-11
CPN0004001,RID0026428,WEEKEND15,Weekend ride offer,percentage,15,20.84,2025-09-05,2025-10-11
CPN0004002,RID0026432,RAINY10,Monsoon special,percentage,10,5.51,2024-09-24,2024-10-10
CPN0004003,RID0026435,LOYAL30,Loyalty reward,flat,30,25.12,2026-06-04,2026-06-29
CPN0004004,RID0026436,FEST100,Festive season offer,flat,100,40.53,2025-12-19,2026-01-15
CPN0004005,RID0026445,FEST100,Festive season offer,flat,100,11.88,2024-01-23,2024-02-13
CPN0004006,RID0026448,RAINY10,Monsoon special,percentage,10,7.12,2024-09-25,2024-10-12
CPN0004007,RID0026457,WEEKEND15,Weekend ride offer,percentage,15,8.94,2024-07-05,2024-07-23
CPN0004008,RID0026465,FIRST20,First ride discount,percentage,20,16.2,2024-03-05,2024-04-06
CPN0004009,RID0026472,FEST100,Festive season offer,flat,100,19.36,2026-06-04,2026-07-05
CPN0004010,RID0026476,RAINY10,Monsoon special,percentage,10,10.38,2025-11-10,2025-12-10
CPN0004011,RID0026477,RAINY10,Monsoon special,percentage,10,6.25,2024-01-16,2024-02-09
CPN0004012,RID0026478,FIRST20,First ride discount,percentage,20,23.72,2026-05-30,2026-07-02
CPN0004013,RID0026487,WEEKEND15,Weekend ride offer,percentage,15,10.76,2025-10-19,2025-11-24
CPN0004014,RID0026489,RAINY10,Monsoon special,percentage,10,5.06,2026-05-15,2026-06-05
CPN0004015,RID0026491,RAINY10,Monsoon special,percentage,10,12.67,2025-05-28,2025-07-03
CPN0004016,RID0026494,WEEKEND15,Weekend ride offer,percentage,15,23.73,2026-05-02,2026-05-26
CPN0004017,RID0026497,LOYAL30,Loyalty reward,flat,30,30.0,2025-03-15,2025-04-21
CPN0004018,RID0026501,FIRST20,First ride discount,percentage,20,14.1,2024-08-22,2024-09-14
CPN0004019,RID0026509,WEEKEND15,Weekend ride offer,percentage,15,20.09,2024-02-17,2024-03-16
CPN0004020,RID0026519,WELCOME50,New user welcome offer,flat,50,33.36,2025-01-01,2025-01-30
CPN0004021,RID0026528,FEST100,Festive season offer,flat,100,84.75,2024-03-19,2024-04-13
CPN0004022,RID0026529,RAINY10,Monsoon special,percentage,10,8.71,2025-05-07,2025-05-31
CPN0004023,RID0026534,FIRST20,First ride discount,percentage,20,25.67,2024-12-07,2025-01-06
CPN0004024,RID0026535,FEST100,Festive season offer,flat,100,100.0,2024-05-19,2024-06-16
CPN0004025,RID0026537,WELCOME50,New user welcome offer,flat,50,35.73,2024-08-28,2024-09-23
CPN0004026,RID0026541,WEEKEND15,Weekend ride offer,percentage,15,10.78,2024-10-12,2024-11-04
CPN0004027,RID0026543,FIRST20,First ride discount,percentage,20,8.46,2025-04-23,2025-05-17
CPN0004028,RID0026550,WELCOME50,New user welcome offer,flat,50,50.0,2026-03-15,2026-04-13
CPN0004029,RID0026551,FEST100,Festive season offer,flat,100,35.85,2026-04-22,2026-05-11
CPN0004030,RID0026562,WEEKEND15,Weekend ride offer,percentage,15,5.9,2025-07-13,2025-08-14
CPN0004031,RID0026564,WELCOME50,New user welcome offer,flat,50,13.6,2025-06-08,2025-07-03
CPN0004032,RID0026577,WEEKEND15,Weekend ride offer,percentage,15,22.33,2026-05-19,2026-06-16
CPN0004033,RID0026592,FEST100,Festive season offer,flat,100,40.95,2025-08-12,2025-09-05
CPN0004034,RID0026600,WELCOME50,New user welcome offer,flat,50,33.48,2024-03-18,2024-04-09
CPN0004035,RID0026601,RAINY10,Monsoon special,percentage,10,6.24,2025-12-20,2026-01-08
CPN0004036,RID0026603,RAINY10,Monsoon special,percentage,10,8.46,2024-10-08,2024-11-04
CPN0004037,RID0026619,WELCOME50,New user welcome offer,flat,50,14.46,2024-04-05,2024-04-21
CPN0004038,RID0026631,FEST100,Festive season offer,flat,100,39.66,2024-04-12,2024-05-16
CPN0004039,RID0026638,WELCOME50,New user welcome offer,flat,50,50.0,2025-08-05,2025-09-04
CPN0004040,RID0026643,FEST100,Festive season offer,flat,100,100.0,2024-01-02,2024-01-21
CPN0004041,RID0026645,FIRST20,First ride discount,percentage,20,12.84,2025-06-12,2025-06-30
CPN0004042,RID0026651,WEEKEND15,Weekend ride offer,percentage,15,17.71,2025-04-04,2025-05-13
CPN0004043,RID0026657,LOYAL30,Loyalty reward,flat,30,30.0,2025-03-18,2025-04-14
CPN0004044,RID0026660,WELCOME50,New user welcome offer,flat,50,50.0,2024-10-06,2024-10-17
CPN0004045,RID0026668,LOYAL30,Loyalty reward,flat,30,28.86,2026-06-22,2026-07-25
CPN0004046,RID0026676,LOYAL30,Loyalty reward,flat,30,13.87,2026-03-17,2026-04-11
CPN0004047,RID0026679,WEEKEND15,Weekend ride offer,percentage,15,33.61,2025-11-01,2025-12-02
CPN0004048,RID0026684,WEEKEND15,Weekend ride offer,percentage,15,16.24,2024-06-10,2024-07-07
CPN0004049,RID0026692,LOYAL30,Loyalty reward,flat,30,30.0,2026-06-30,2026-07-21
CPN0004050,RID0026699,FEST100,Festive season offer,flat,100,48.24,2025-06-11,2025-07-02
CPN0004051,RID0026701,WELCOME50,New user welcome offer,flat,50,50.0,2024-04-30,2024-05-14
CPN0004052,RID0026702,WEEKEND15,Weekend ride offer,percentage,15,16.77,2025-04-24,2025-05-21
CPN0004053,RID0026703,FIRST20,First ride discount,percentage,20,48.58,2026-01-08,2026-02-05
CPN0004054,RID0026713,FIRST20,First ride discount,percentage,20,8.84,2024-03-23,2024-04-22
CPN0004055,RID0026720,FIRST20,First ride discount,percentage,20,17.48,2026-05-15,2026-06-11
CPN0004056,RID0026728,WELCOME50,New user welcome offer,flat,50,50.0,2025-01-29,2025-02-19
CPN0004057,RID0026729,LOYAL30,Loyalty reward,flat,30,30.0,2026-04-12,2026-04-30
CPN0004058,RID0026739,RAINY10,Monsoon special,percentage,10,8.87,2024-04-10,2024-05-05
CPN0004059,RID0026740,RAINY10,Monsoon special,percentage,10,7.94,2024-09-16,2024-10-20
CPN0004060,RID0026753,FIRST20,First ride discount,percentage,20,15.66,2024-08-26,2024-09-20
CPN0004061,RID0026762,WELCOME50,New user welcome offer,flat,50,15.62,2025-02-21,2025-03-27
CPN0004062,RID0026765,FIRST20,First ride discount,percentage,20,17.9,2025-12-05,2026-01-05
CPN0004063,RID0026767,FIRST20,First ride discount,percentage,20,15.26,2024-06-25,2024-07-21
CPN0004064,RID0026773,RAINY10,Monsoon special,percentage,10,7.52,2025-09-18,2025-10-24
CPN0004065,RID0026777,LOYAL30,Loyalty reward,flat,30,30.0,2024-07-23,2024-08-19
CPN0004066,RID0026778,LOYAL30,Loyalty reward,flat,30,15.19,2026-01-16,2026-02-01
CPN0004067,RID0026781,FIRST20,First ride discount,percentage,20,12.07,2024-11-24,2024-12-21
CPN0004068,RID0026784,WELCOME50,New user welcome offer,flat,50,35.87,2024-12-27,2025-01-17
CPN0004069,RID0026794,LOYAL30,Loyalty reward,flat,30,22.78,2026-01-27,2026-02-23
CPN0004070,RID0026798,FEST100,Festive season offer,flat,100,90.7,2025-04-21,2025-05-19
CPN0004071,RID0026803,RAINY10,Monsoon special,percentage,10,7.91,2024-04-06,2024-05-03
CPN0004072,RID0026805,FIRST20,First ride discount,percentage,20,27.94,2025-05-24,2025-06-17
CPN0004073,RID0026822,LOYAL30,Loyalty reward,flat,30,30.0,2024-03-23,2024-04-20
CPN0004074,RID0026825,LOYAL30,Loyalty reward,flat,30,30.0,2026-03-31,2026-04-15
CPN0004075,RID0026830,LOYAL30,Loyalty reward,flat,30,20.52,2026-01-07,2026-02-11
CPN0004076,RID0026840,FEST100,Festive season offer,flat,100,36.66,2024-08-13,2024-09-02
CPN0004077,RID0026849,WELCOME50,New user welcome offer,flat,50,50.0,2025-09-22,2025-10-14
CPN0004078,RID0026853,WELCOME50,New user welcome offer,flat,50,50.0,2024-05-07,2024-06-08
CPN0004079,RID0026865,LOYAL30,Loyalty reward,flat,30,30.0,2025-08-26,2025-09-24
CPN0004080,RID0026868,WELCOME50,New user welcome offer,flat,50,19.8,2026-03-21,2026-04-10
CPN0004081,RID0026870,LOYAL30,Loyalty reward,flat,30,30.0,2024-11-13,2024-12-13
CPN0004082,RID0026871,FIRST20,First ride discount,percentage,20,23.28,2026-01-09,2026-02-09
CPN0004083,RID0026878,FIRST20,First ride discount,percentage,20,9.17,2024-05-25,2024-06-11
CPN0004084,RID0026888,WELCOME50,New user welcome offer,flat,50,24.98,2025-01-28,2025-03-06
CPN0004085,RID0026892,WEEKEND15,Weekend ride offer,percentage,15,21.17,2026-07-05,2026-07-29
CPN0004086,RID0026896,WELCOME50,New user welcome offer,flat,50,50.0,2024-04-15,2024-05-15
CPN0004087,RID0026909,LOYAL30,Loyalty reward,flat,30,23.27,2024-12-14,2025-01-01
CPN0004088,RID0026912,WEEKEND15,Weekend ride offer,percentage,15,5.0,2025-09-20,2025-10-21
CPN0004089,RID0026927,LOYAL30,Loyalty reward,flat,30,30.0,2024-06-26,2024-07-14
CPN0004090,RID0026936,RAINY10,Monsoon special,percentage,10,9.14,2025-01-31,2025-03-06
CPN0004091,RID0026940,WEEKEND15,Weekend ride offer,percentage,15,6.35,2024-09-30,2024-10-17
CPN0004092,RID0026948,FEST100,Festive season offer,flat,100,43.75,2024-05-12,2024-06-01
CPN0004093,RID0026951,WEEKEND15,Weekend ride offer,percentage,15,6.18,2026-03-21,2026-04-14
CPN0004094,RID0026954,RAINY10,Monsoon special,percentage,10,7.09,2026-04-14,2026-05-15
CPN0004095,RID0026955,WELCOME50,New user welcome offer,flat,50,50.0,2025-10-31,2025-11-24
CPN0004096,RID0026960,FIRST20,First ride discount,percentage,20,11.3,2025-09-18,2025-10-03
CPN0004097,RID0026973,RAINY10,Monsoon special,percentage,10,6.85,2026-02-27,2026-03-19
CPN0004098,RID0026987,LOYAL30,Loyalty reward,flat,30,18.54,2026-03-02,2026-03-20
CPN0004099,RID0026996,WELCOME50,New user welcome offer,flat,50,43.1,2026-01-02,2026-01-26
CPN0004100,RID0027000,RAINY10,Monsoon special,percentage,10,3.4,2024-04-11,2024-05-15
CPN0004101,RID0027003,RAINY10,Monsoon special,percentage,10,6.96,2025-08-08,2025-09-04
CPN0004102,RID0027005,FIRST20,First ride discount,percentage,20,11.11,2026-07-08,2026-08-05
CPN0004103,RID0027011,WELCOME50,New user welcome offer,flat,50,37.5,2026-03-03,2026-04-03
CPN0004104,RID0027016,RAINY10,Monsoon special,percentage,10,7.61,2024-03-11,2024-04-06
CPN0004105,RID0027026,FEST100,Festive season offer,flat,100,18.65,2024-02-23,2024-03-17
CPN0004106,RID0027037,LOYAL30,Loyalty reward,flat,30,30.0,2025-06-09,2025-07-05
CPN0004107,RID0027042,RAINY10,Monsoon special,percentage,10,14.62,2024-04-22,2024-05-15
CPN0004108,RID0027053,RAINY10,Monsoon special,percentage,10,5.17,2024-12-25,2025-01-11
CPN0004109,RID0027094,FEST100,Festive season offer,flat,100,77.82,2026-03-22,2026-04-25
CPN0004110,RID0027097,LOYAL30,Loyalty reward,flat,30,30.0,2026-06-01,2026-07-04
CPN0004111,RID0027100,WEEKEND15,Weekend ride offer,percentage,15,20.43,2024-04-21,2024-05-27
CPN0004112,RID0027106,LOYAL30,Loyalty reward,flat,30,30.0,2025-05-15,2025-06-08
CPN0004113,RID0027110,FIRST20,First ride discount,percentage,20,5.23,2025-10-29,2025-11-15
CPN0004114,RID0027139,LOYAL30,Loyalty reward,flat,30,26.37,2026-01-05,2026-02-01
CPN0004115,RID0027147,WEEKEND15,Weekend ride offer,percentage,15,15.38,2025-09-18,2025-10-26
CPN0004116,RID0027149,WEEKEND15,Weekend ride offer,percentage,15,2.97,2025-10-14,2025-11-11
CPN0004117,RID0027150,WEEKEND15,Weekend ride offer,percentage,15,22.82,2025-03-14,2025-04-14
CPN0004118,RID0027151,LOYAL30,Loyalty reward,flat,30,30.0,2025-06-24,2025-07-17
CPN0004119,RID0027154,RAINY10,Monsoon special,percentage,10,21.08,2025-04-13,2025-05-09
CPN0004120,RID0027166,WEEKEND15,Weekend ride offer,percentage,15,18.27,2026-06-03,2026-06-19
CPN0004121,RID0027183,LOYAL30,Loyalty reward,flat,30,19.62,2026-04-28,2026-06-05
CPN0004122,RID0027186,LOYAL30,Loyalty reward,flat,30,30.0,2026-02-23,2026-03-18
CPN0004123,RID0027193,FIRST20,First ride discount,percentage,20,10.78,2024-09-09,2024-09-27
CPN0004124,RID0027202,WEEKEND15,Weekend ride offer,percentage,15,6.43,2026-01-02,2026-01-30
CPN0004125,RID0027204,LOYAL30,Loyalty reward,flat,30,30.0,2025-03-08,2025-03-21
CPN0004126,RID0027207,FIRST20,First ride discount,percentage,20,6.53,2024-08-31,2024-10-01
CPN0004127,RID0027218,RAINY10,Monsoon special,percentage,10,9.28,2026-06-14,2026-07-10
CPN0004128,RID0027223,WEEKEND15,Weekend ride offer,percentage,15,27.08,2026-01-03,2026-02-06
CPN0004129,RID0027259,RAINY10,Monsoon special,percentage,10,8.74,2025-11-04,2025-11-19
CPN0004130,RID0027263,FEST100,Festive season offer,flat,100,25.61,2025-10-12,2025-11-14
CPN0004131,RID0027270,FIRST20,First ride discount,percentage,20,11.09,2024-04-30,2024-05-25
CPN0004132,RID0027271,LOYAL30,Loyalty reward,flat,30,30.0,2024-01-18,2024-02-18
CPN0004133,RID0027272,RAINY10,Monsoon special,percentage,10,19.16,2025-05-25,2025-06-25
CPN0004134,RID0027275,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-31,2026-07-07
CPN0004135,RID0027278,WEEKEND15,Weekend ride offer,percentage,15,10.71,2024-07-05,2024-07-28
CPN0004136,RID0027302,FEST100,Festive season offer,flat,100,30.13,2026-05-31,2026-06-19
CPN0004137,RID0027304,FIRST20,First ride discount,percentage,20,18.68,2024-02-06,2024-02-23
CPN0004138,RID0027312,WELCOME50,New user welcome offer,flat,50,28.08,2025-03-04,2025-04-04
CPN0004139,RID0027314,LOYAL30,Loyalty reward,flat,30,13.6,2025-01-14,2025-02-07
CPN0004140,RID0027321,FEST100,Festive season offer,flat,100,64.66,2024-11-10,2024-11-28
CPN0004141,RID0027323,WELCOME50,New user welcome offer,flat,50,43.27,2024-10-22,2024-11-12
CPN0004142,RID0027327,FIRST20,First ride discount,percentage,20,30.06,2024-12-16,2025-01-10
CPN0004143,RID0027329,LOYAL30,Loyalty reward,flat,30,30.0,2025-06-02,2025-06-23
CPN0004144,RID0027336,FIRST20,First ride discount,percentage,20,18.84,2024-04-15,2024-05-07
CPN0004145,RID0027337,FEST100,Festive season offer,flat,100,14.95,2026-04-28,2026-05-31
CPN0004146,RID0027338,FIRST20,First ride discount,percentage,20,12.5,2025-01-18,2025-01-31
CPN0004147,RID0027341,FIRST20,First ride discount,percentage,20,8.05,2024-10-30,2024-11-18
CPN0004148,RID0027342,WELCOME50,New user welcome offer,flat,50,50.0,2025-11-13,2025-12-10
CPN0004149,RID0027344,WELCOME50,New user welcome offer,flat,50,49.74,2026-04-05,2026-04-28
CPN0004150,RID0027346,FIRST20,First ride discount,percentage,20,16.1,2024-02-15,2024-03-09
CPN0004151,RID0027362,WEEKEND15,Weekend ride offer,percentage,15,12.33,2024-11-24,2024-12-26
CPN0004152,RID0027369,FIRST20,First ride discount,percentage,20,37.7,2025-05-01,2025-05-21
CPN0004153,RID0027371,WELCOME50,New user welcome offer,flat,50,50.0,2025-09-10,2025-10-03
CPN0004154,RID0027377,WELCOME50,New user welcome offer,flat,50,41.38,2025-11-21,2025-12-16
CPN0004155,RID0027380,RAINY10,Monsoon special,percentage,10,6.6,2026-06-29,2026-08-02
CPN0004156,RID0027381,RAINY10,Monsoon special,percentage,10,3.47,2026-04-01,2026-05-07
CPN0004157,RID0027384,WELCOME50,New user welcome offer,flat,50,50.0,2024-09-12,2024-10-04
CPN0004158,RID0027390,WELCOME50,New user welcome offer,flat,50,30.75,2026-07-02,2026-07-17
CPN0004159,RID0027407,FEST100,Festive season offer,flat,100,35.59,2025-08-06,2025-08-28
CPN0004160,RID0027411,LOYAL30,Loyalty reward,flat,30,30.0,2025-07-13,2025-08-20
CPN0004161,RID0027412,RAINY10,Monsoon special,percentage,10,9.38,2025-06-23,2025-07-20
CPN0004162,RID0027415,RAINY10,Monsoon special,percentage,10,2.16,2025-10-04,2025-10-26
CPN0004163,RID0027417,RAINY10,Monsoon special,percentage,10,4.04,2023-12-22,2024-01-18
CPN0004164,RID0027419,FEST100,Festive season offer,flat,100,25.77,2024-07-20,2024-08-15
CPN0004165,RID0027423,FEST100,Festive season offer,flat,100,67.0,2026-06-22,2026-07-19
CPN0004166,RID0027430,RAINY10,Monsoon special,percentage,10,5.7,2025-10-17,2025-11-16
CPN0004167,RID0027433,FEST100,Festive season offer,flat,100,41.31,2026-03-13,2026-04-10
CPN0004168,RID0027434,WELCOME50,New user welcome offer,flat,50,25.52,2025-08-31,2025-10-06
CPN0004169,RID0027444,FIRST20,First ride discount,percentage,20,16.85,2026-04-12,2026-05-11
CPN0004170,RID0027445,RAINY10,Monsoon special,percentage,10,8.93,2024-12-03,2025-01-01
CPN0004171,RID0027452,FEST100,Festive season offer,flat,100,19.23,2025-02-25,2025-03-19
CPN0004172,RID0027458,RAINY10,Monsoon special,percentage,10,9.36,2024-08-20,2024-09-24
CPN0004173,RID0027464,FIRST20,First ride discount,percentage,20,40.36,2025-02-06,2025-02-25
CPN0004174,RID0027467,WEEKEND15,Weekend ride offer,percentage,15,32.63,2025-03-11,2025-04-02
CPN0004175,RID0027471,WELCOME50,New user welcome offer,flat,50,22.69,2025-12-16,2025-12-28
CPN0004176,RID0027474,RAINY10,Monsoon special,percentage,10,13.4,2024-09-28,2024-10-22
CPN0004177,RID0027476,WELCOME50,New user welcome offer,flat,50,34.7,2026-01-13,2026-02-15
CPN0004178,RID0027482,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-10,2024-10-01
CPN0004179,RID0027485,FEST100,Festive season offer,flat,100,33.0,2025-09-26,2025-11-03
CPN0004180,RID0027487,FEST100,Festive season offer,flat,100,81.5,2024-07-21,2024-08-13
CPN0004181,RID0027490,WEEKEND15,Weekend ride offer,percentage,15,8.54,2026-06-09,2026-06-25
CPN0004182,RID0027501,RAINY10,Monsoon special,percentage,10,10.07,2025-09-03,2025-09-23
CPN0004183,RID0027514,FEST100,Festive season offer,flat,100,12.18,2024-06-29,2024-07-29
CPN0004184,RID0027520,RAINY10,Monsoon special,percentage,10,27.67,2026-03-07,2026-04-04
CPN0004185,RID0027526,FIRST20,First ride discount,percentage,20,17.06,2026-06-09,2026-07-11
CPN0004186,RID0027528,FIRST20,First ride discount,percentage,20,42.7,2026-01-02,2026-01-18
CPN0004187,RID0027542,WEEKEND15,Weekend ride offer,percentage,15,28.03,2026-07-06,2026-07-18
CPN0004188,RID0027548,FIRST20,First ride discount,percentage,20,8.29,2024-04-04,2024-04-28
CPN0004189,RID0027549,RAINY10,Monsoon special,percentage,10,11.16,2024-10-24,2024-11-27
CPN0004190,RID0027561,LOYAL30,Loyalty reward,flat,30,30.0,2024-10-21,2024-11-28
CPN0004191,RID0027573,WELCOME50,New user welcome offer,flat,50,50.0,2024-02-27,2024-03-16
CPN0004192,RID0027574,FIRST20,First ride discount,percentage,20,5.92,2024-09-14,2024-10-09
CPN0004193,RID0027610,WELCOME50,New user welcome offer,flat,50,50.0,2026-04-20,2026-05-08
CPN0004194,RID0027616,FEST100,Festive season offer,flat,100,21.9,2026-03-18,2026-04-02
CPN0004195,RID0027617,LOYAL30,Loyalty reward,flat,30,30.0,2025-09-14,2025-10-10
CPN0004196,RID0027622,FEST100,Festive season offer,flat,100,31.86,2026-02-15,2026-03-04
CPN0004197,RID0027632,FEST100,Festive season offer,flat,100,46.77,2026-01-16,2026-02-11
CPN0004198,RID0027647,WEEKEND15,Weekend ride offer,percentage,15,5.43,2024-02-03,2024-02-16
CPN0004199,RID0027670,RAINY10,Monsoon special,percentage,10,7.36,2024-09-15,2024-10-11
CPN0004200,RID0027682,RAINY10,Monsoon special,percentage,10,10.6,2024-12-03,2024-12-31
CPN0004201,RID0027683,WELCOME50,New user welcome offer,flat,50,50.0,2025-01-21,2025-02-20
CPN0004202,RID0027691,WELCOME50,New user welcome offer,flat,50,18.51,2025-07-07,2025-08-05
CPN0004203,RID0027702,FEST100,Festive season offer,flat,100,41.94,2024-10-03,2024-10-24
CPN0004204,RID0027709,FIRST20,First ride discount,percentage,20,17.02,2026-07-08,2026-07-20
CPN0004205,RID0027715,LOYAL30,Loyalty reward,flat,30,30.0,2026-02-21,2026-03-19
CPN0004206,RID0027716,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-25,2026-06-06
CPN0004207,RID0027722,WELCOME50,New user welcome offer,flat,50,50.0,2025-10-01,2025-10-25
CPN0004208,RID0027759,WEEKEND15,Weekend ride offer,percentage,15,15.77,2024-08-13,2024-09-12
CPN0004209,RID0027767,FIRST20,First ride discount,percentage,20,28.43,2024-10-13,2024-11-04
CPN0004210,RID0027778,WEEKEND15,Weekend ride offer,percentage,15,19.07,2024-09-01,2024-09-28
CPN0004211,RID0027784,LOYAL30,Loyalty reward,flat,30,29.58,2024-10-03,2024-11-01
CPN0004212,RID0027793,FEST100,Festive season offer,flat,100,14.37,2024-05-23,2024-06-10
CPN0004213,RID0027803,FIRST20,First ride discount,percentage,20,13.01,2025-10-14,2025-11-09
CPN0004214,RID0027810,RAINY10,Monsoon special,percentage,10,5.42,2026-03-12,2026-03-30
CPN0004215,RID0027829,WELCOME50,New user welcome offer,flat,50,36.36,2025-08-13,2025-09-17
CPN0004216,RID0027831,RAINY10,Monsoon special,percentage,10,17.92,2024-03-12,2024-04-08
